Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
PA1_R1_001 - nextera_transposase_sequence	0.0	6.658594526506566e-06	1.3317189053013133e-05	1.9975783579519698e-05	1.9975783579519698e-05	1.9975783579519698e-05	1.9975783579519698e-05	2.4414846597190745e-05	4.882969319438149e-05	7.10250082827367e-05	8.54519630901676e-05	0.0001054277466696873	0.00016091603439057534	0.00025746565502492055	0.0004339184099773446	0.00073355516367014	0.001039850511889442	0.0017212466851019475	0.0058340385709741704	0.014808714226950603	0.03408756491269595	0.06033241523892158	0.10481182667598545	0.17307684752748517	0.2521587551872948	0.33651205018058883	0.42620109892112346	0.5279599600067056	0.6434677090237695	0.7693861705830263	0.8996715603859171	1.0334171998110824	1.177664552570303	1.337107927804766	1.5067789042319428	1.6828576681251282	1.8606732154239771	2.0452927365631615	2.244910741873302	2.4566951091491243	2.676399874614226	2.8952800841237956	3.117792556947574	3.3493118886342073	3.5911209683958023	3.841913601939409	4.092175767452403	4.344668562131778	4.603417106368806	4.8724221057081625	5.149051195780368	5.4277588771106	5.704203746067573	5.983985680648081	6.275038396230454	6.57492373745224	6.878329255647038	7.177092623691106	7.4756928561692755	7.783013627945659	8.097392509920141	8.41482324771927	8.732762258233922	9.049918883891714	9.369269516445986	9.697199748047662	10.02928050357086	10.357878814156695	10.682646213358282	11.010034879271803	11.344403971780611	11.68111467003124	12.016210659109191	12.350173577351882
PA1_R1_001 - polya	6.658594526506566e-05	0.00010875704393294058	0.00015980626863615758	0.0002197336193747167	0.000403954734608065	0.0005637610032442226	0.0006702985156683276	0.0008855930720253734	0.0010476188721703665	0.0019243338181603976	0.0034402738386950594	0.00695934104595378	0.01029529690373357	0.013046406208935199	0.016200360482990474	0.019283289748763015	0.0227812714066878	0.026485669494934284	0.030095737494055263	0.03538155178234706	0.03938669639004076	0.043913430902310806	0.049986069110484796	0.05557817874699589	0.06063649105563204	0.06687781365847753	0.07068209066462162	0.07491917631498864	0.07923949439693698	0.08309149133052102	0.08674040113104661	0.0900819058175985	0.09383624336479379	0.0979479254849116	0.1012283930549705	0.10450553132776615	0.10860722555609419	0.11205748728657901	0.11603377798465783	0.12068813555868593	0.1239730421917625	0.1277595629458359	0.13150169306973258	0.1360140006271952	0.14022223236794734	0.14380011716019023	0.1470495112891254	0.15015796516724955	0.1538213019225826	0.1575512246231807	0.16102146213724505	0.16378588863149968	0.1666169010710194	0.16987961238900762	0.1728781994574444	0.17636175416056177	0.1795956115689351	0.1827262607621476	0.18562718844419562	0.18857028722491154	0.19179082744423187	0.1954852376406886	0.19884227904780233	0.20266542207177152	0.20569286304982318	0.20892672045819655	0.2124480071969641	0.21573180406428627	0.2194406412155504	0.22295415959403703	0.22672403386179418	0.23006553854834605	0.2338365225818576	0.23799370509790652
PA1_R1_001 - polyg	0.0	0.0	2.885390961486179e-05	8.434219733574985e-05	0.0003640031674490256	0.00048385786892614385	0.0006259078854916172	0.0007169086773538737	0.0008278852527956497	0.0009943501159583139	0.001239608347684639	0.0015248181465700038	0.0018244549002627993	0.002053066645672858	0.0023205201924875385	0.0026068397571273206	0.0028809518984685076	0.0031606128685817835	0.0033836757852197534	0.003636702377227003	0.0039263512391300385	0.004304781361386495	0.004577783736973264	0.00483746892350702	0.005112690830602625	0.005756354968164927	0.00638892144818305	0.006658594526506566	0.006943804325391931	0.007233453187294967	0.00760300518351608	0.007947032567385586	0.008246669321078383	0.008594026002211142	0.00893139479155414	0.009299837022020838	0.009853610133475299	0.010317492218821925	0.010801350087748069	0.011270781001866782	0.011706918943352962	0.01241162019740824	0.015258169357489797	0.021409600934227446	0.03414305320041684	0.051383264195296756	0.08040030937605795	0.12443470474560028	0.17608098342469405	0.23165250357716344	0.29167418440484805	0.36001799862491146	0.4371567064487356	0.5229227332474035	0.614420700167639	0.7109769793965107	0.8181548266609149	0.942557348199637	1.0813446534471223	1.2295316746345257	1.383109937856891	1.5441868882818568	1.7172493088545346	1.9003218165320606	2.093568656646089	2.2890117231881093	2.4920766609314713	2.7026314077513987	2.922248501721901	3.1500745329778326	3.3786973760454355	3.608817293115748	3.845834404349767	4.0925264534308
PA1_R2_001 - nextera_transposase_sequence	0.0	0.0	8.878126035342089e-06	1.7756252070684178e-05	1.9975783579519698e-05	1.9975783579519698e-05	2.4414846597190745e-05	2.885390961486179e-05	5.770781922972358e-05	7.879336856366103e-05	8.989102610783864e-05	0.00011319610695061162	0.00018644064674218385	0.00031295394274580865	0.0005415656881558674	0.0009355325309741726	0.0014282685259356586	0.002404862389823288	0.006926048073321247	0.01627360502278205	0.035935324893801524	0.0624265432175079	0.10691927184362476	0.17507331611968274	0.25409751596026264	0.3386583371496328	0.4285671195095421	0.5304325181075484	0.646120049176828	0.7726233572886629	0.9036300948319252	1.0384388898498227	1.1839857783074665	1.3447519943211956	1.5155549318178787	1.6930297810301214	1.8716654452214851	2.0570285094161296	2.2575476445188567	2.4703496669914804	2.691876667825336	2.912542490433764	3.137181274443007	3.3713928978498577	3.6157844025219825	3.868735530457932	4.120656795773781	4.3745146023310895	4.634063287677053	4.903743024595094	5.1816150523122495	5.461565671287428	5.739616371291044	6.021251614681429	6.31434851878344	6.615105026122443	6.917487340291668	7.214833537467346	7.512392809667871	7.8186648528063305	8.132050494430608	8.449031777099197	8.7667066633643	9.082855621717076	9.400905608807172	9.727340985937648	10.057762641657991	10.385369931425132	10.710364832606373	11.04051792501415	11.37833173042467	11.71846938532494	12.057108856456749	12.394484304394275
PA1_R2_001 - polya	6.214688224739462e-05	0.00012429376449478923	0.00017312345768917073	0.00023748987144540086	0.00047719927439963727	0.0006059321019120976	0.0007169086773538737	0.0009721548008699587	0.0011430587270502938	0.0020419689881286803	0.0036722148813683715	0.007136903566660621	0.010435127388790207	0.013202883180308104	0.016385691363978244	0.01940980304476664	0.022983248773991834	0.02680084296918893	0.030403142608028982	0.03563235884284548	0.03950877062302671	0.04443502080688715	0.05067079458096055	0.056358344072351574	0.06153096225369276	0.06782333408124147	0.07196054081371088	0.0759734537816855	0.08046911485283186	0.08426562349869501	0.08772365358946076	0.09083876606211141	0.09438779694473942	0.09814546378919795	0.10150916379083819	0.10480072901844127	0.10859057906977793	0.11190544937822378	0.11575744631180782	0.12033855934604434	0.12347031830501126	0.12714364295213404	0.1307448328252197	0.13479880712610776	0.13900149003808782	0.14270144906331664	0.14590867209358396	0.1490293333950067	0.15269488968184858	0.15637154362623462	0.15964757213327585	0.16243641347412768	0.16547828140698678	0.16865776029339366	0.17165634736183044	0.1750411329128046	0.1782960758705119	0.18139121255958304	0.18438425079924775	0.18738727693070223	0.19077095271592195	0.19436215469721785	0.19752165780004521	0.20101963945797	0.20422020389371082	0.2074607198966107	0.21094538436548244	0.21424027889034877	0.21785145665522415	0.22125066916100578	0.22491178638482995	0.22851630555517885	0.2322617649763388	0.23603052947834152
PA1_R2_001 - polyg	0.7133663050657721	0.714853391176692	0.7226483858357223	0.7302125492178337	0.7393747752863068	0.746159883108817	0.7504524570469049	0.7540614152802715	0.7581542313825641	0.7655241857576525	0.7744744465670317	0.7785827993898864	0.7810076375632891	0.7828265436347799	0.7843857645197367	0.7860637303404164	0.7871246664016398	0.7878315871872039	0.7885318493782415	0.7891189154623286	0.7896627006819932	0.790172083163271	0.7906060015732483	0.7910299320914359	0.7914139110424645	0.7918234146058446	0.7921907470705569	0.7925869334448841	0.7930264006836334	0.7934137089319253	0.7938187734322877	0.7942859848148975	0.7947254520536471	0.7951882243732393	0.7956332404407608	0.7960294268150879	0.7964422596757313	0.7968562023021292	0.7972890109463521	0.7977129414645396	0.7981002497128316	0.7984975458529131	0.7989725255958038	0.7994408467441682	0.7998947409377251	0.8003286593477024	0.8008102976851197	0.8012830578965016	0.8017391716215673	0.8021686509685271	0.802668045558015	0.8031974038228722	0.8038266410056272	0.8045679645295782	0.805414715800199	0.8064834202217033	0.8090725037267599	0.8158531724862523	0.8304621288774079	0.8538371249627091	0.8881410941975165	0.9455137641694059	1.0216858660211323	1.1049371636202894	1.1940224997904207	1.2914255302899131	1.400563223876619	1.5239347730294872	1.658781300083035	1.7945899940456629	1.9367487676550692	2.093914903561467	2.2641984706850824	2.4429462212176425
PA2_R1_001 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	3.2523393507790768e-06	3.2523393507790768e-06	3.2523393507790768e-06	9.75701805233723e-06	4.5532750910907074e-05	5.528976896324431e-05	6.504678701558153e-05	0.00012033655597882585	0.00021302822747602953	0.000338243292481024	0.0005268789748262104	0.000782187613862368	0.0011675898269296885	0.0016473098811696024	0.0032474608417529085	0.006768118188971259	0.014858312324034211	0.026503313369498696	0.045996209268393096	0.0768332648228049	0.1126008668329978	0.1510386394501803	0.19344914458433948	0.2421155244597222	0.29814682679494414	0.3599152557449403	0.4253913515548247	0.4933180850655211	0.5676909551694618	0.6503442812604858	0.7389754070782417	0.8323045370881982	0.9267703597012518	1.026703364762965	1.1352192933713845	1.251088761251915	1.3715798033499031	1.4916431628232636	1.6150499271492247	1.7436051446674692	1.8777186101361951	2.01808957651582	2.159746843108678	2.3024773816872934	2.451206860198421	2.604679875652659	2.762301249948816	2.9210446813209923	3.078906728729107	3.243102707022864	3.4165467122605615	3.5960628350661636	3.7779986983487452	3.958095363728461	4.138629468750857	4.325822738593972	4.51936457484981	4.715293628189118	4.9097168484090155	5.105452387556953	5.303376751087964	5.507137437583949	5.712213695347323	5.916167896034679	6.122584117610575	6.331654248096706	6.5469314682338	6.7644316623171505	6.983250680007242	7.204730111286271
PA2_R1_001 - polya	2.2766375455453537e-05	5.52897689632443e-05	8.781316247103507e-05	0.00013009357403116306	0.00032523393507790765	0.00046833686651218706	0.0005886734224910129	0.0008618699279564553	0.0009919635019876184	0.001757889419096091	0.0033027506107161523	0.0067827537160497645	0.009973298619164038	0.012882516168435923	0.016182014439801298	0.019143269418685646	0.022657422087202436	0.026467537636640125	0.030269522337700867	0.035801751573376075	0.04015988630342004	0.04536037692531578	0.052461859897741894	0.058657566360976035	0.06470529138374972	0.07190597070637461	0.07631939520538181	0.08086453944809557	0.08578207654647355	0.09023778145704088	0.09412595315089725	0.09756042350531996	0.10125670717748039	0.10558069234434117	0.10916151796954893	0.1125081751615006	0.11634268325606914	0.12005522862498344	0.12428326978099624	0.1292170685761281	0.13259137065256138	0.13643726193485767	0.14077425645912156	0.14644958862623103	0.15125654618668252	0.155224400194633	0.15898085214478283	0.16247549077719495	0.16707267244952118	0.17132022764163862	0.17519213763874114	0.1783371497909445	0.18159761999010055	0.18526300643842855	0.1886454393632388	0.19233196601734687	0.1957794457291727	0.19919602821716612	0.20265326494704428	0.2059739034241897	0.2095953832912822	0.21334045205370433	0.21677167006877623	0.22056227158210928	0.2238975455863332	0.22731250190465124	0.23114213149019358	0.23489370493131725	0.2387558579103674	0.24262776790746993	0.2466704257204883	0.25042687767063815	0.2544711616533319	0.25869269813064316
PA2_R1_001 - polyg	0.0	0.0	3.2523393507790765e-05	8.781316247103507e-05	0.00034149563183180306	0.00042280411560128	0.0005431406715801058	0.0005821687437894547	0.0006569725488573735	0.0008325988737994436	0.0010553841193278104	0.0012456459713483864	0.0014911975923322068	0.0016977211411066781	0.0019058708595565388	0.00218394587404815	0.0023416843325609355	0.0025303200149061214	0.0027368435636805927	0.002990526033041361	0.0032311991449990125	0.003631236885144839	0.003854022130673206	0.004088190563929299	0.004271947737248318	0.00447359277699662	0.0047565463005144	0.00503462131500601	0.00521512614897425	0.0054216496977487205	0.005686715354837215	0.0060460988530983036	0.0062997813224590716	0.006616884409160031	0.0069193519687824855	0.00718604379554637	0.007550305802833626	0.007859278041157639	0.008319484059292878	0.008680493727229356	0.00894555938431785	0.009257783961992642	0.00979116761552041	0.010752233893675626	0.012524758839850225	0.01504206949735323	0.019042446898811495	0.025158471047951547	0.03251363648973843	0.04063635401830917	0.049978698803422074	0.06130334442283482	0.07464606660940598	0.09019550104548074	0.10800368516067158	0.12803972173114608	0.15238510794140286	0.18456212730833566	0.22544403294762866	0.2745592356534189	0.32952214451190986	0.389165169696172	0.45399404997525133	0.523249364110741	0.5997378809623632	0.6810170936776831	0.7688497701848229	0.8608942261512216	0.9581050231763328	1.0612253208018096	1.1688810056519479	1.278844225271464	1.3929216541697154	1.5122694989859045
